SalePrice,GarageCars,TotRmsAbvGrd,FullBath,GrLivArea,1stFlrSF,TotalBsmtSF,MasVnrArea,Lst_remod,old,OverallQual,EnclosedPorch,KitchenAbvGr,BsmtHalfBath,LowQualFinSF,BsmtFinSF2,OverallCond,MSSubClass,Last_sold,MiscVal,3SsnPorch
369900,3,7,2,2028,2028,1868,208.0,14,15,8,0,1,0,0,0,5,20,14,0,0
130000,1,5,1,838,838,816,0.0,20,102,6,112,1,0,0,606,7,30,12,0,0
137000,2,4,1,860,860,840,0.0,38,38,5,0,1,0,0,0,6,85,11,0,0
143000,1,5,1,1473,1473,1437,0.0,17,52,5,0,1,0,0,0,8,20,11,0,0
79500,1,4,1,935,779,742,0.0,60,90,5,0,1,0,156,0,6,40,12,600,0
185900,2,6,2,1582,770,770,0.0,16,16,7,0,1,0,0,0,5,60,12,0,0
451950,3,10,2,2296,1728,1722,420.0,12,12,10,0,1,0,0,0,5,60,11,0,0
138000,2,4,1,816,816,816,0.0,17,38,5,0,1,0,0,0,8,20,12,0,0
140000,2,4,1,848,848,848,170.0,17,17,6,0,1,0,0,0,5,120,11,0,0
110000,1,5,1,924,924,924,0.0,45,45,5,0,1,0,0,0,6,20,12,0,0
319000,3,7,2,1826,1826,1814,238.0,14,15,8,0,1,0,0,0,5,20,14,0,0
114504,1,7,1,1368,684,684,0.0,27,110,6,0,1,0,0,0,7,70,14,0,0
194201,3,7,0,1402,1402,1258,72.0,13,14,7,0,1,2,0,0,5,120,13,0,0
217500,2,7,2,1647,1647,1430,459.0,43,43,5,0,1,0,0,147,6,20,14,0,0
151000,2,6,2,1556,716,716,0.0,40,40,6,0,1,0,0,612,6,160,12,0,0
275000,2,8,2,1904,1058,1058,280.0,15,15,8,0,1,0,0,0,5,60,14,0,0
141000,1,6,1,1375,780,780,0.0,70,83,6,0,1,0,0,0,6,50,13,0,0
220000,2,8,2,1915,927,908,0.0,28,28,8,0,1,0,0,0,5,60,14,0,0
151000,2,4,2,1200,600,600,0.0,15,16,7,0,1,0,0,0,5,160,10,0,0
221000,2,6,2,1494,1494,1494,99.0,18,18,7,0,1,0,0,0,5,20,12,0,0
205000,2,7,2,1986,1186,768,176.0,30,55,7,0,1,0,0,0,6,60,11,0,0
152000,2,6,1,1040,1040,1040,0.0,24,24,5,0,1,0,0,0,5,20,11,0,0
225000,1,8,3,2008,1112,896,0.0,18,72,5,0,1,0,0,0,8,20,14,0,0
359100,2,10,2,3194,1940,965,0.0,22,86,8,0,1,0,0,0,6,70,13,0,0
118500,1,5,1,1029,1029,1029,192.0,59,59,4,39,1,0,0,0,5,20,13,0,0
313000,3,8,2,2153,1476,1440,204.0,20,20,9,0,1,0,0,0,5,60,11,0,0
148000,2,6,2,1032,1032,1032,233.0,42,42,6,0,1,1,0,0,6,80,13,500,0
261500,2,7,2,1872,1299,1299,108.0,19,19,8,0,1,0,0,0,5,60,11,0,0
147000,0,6,1,1120,1120,1120,0.0,13,13,5,0,1,0,0,0,5,20,13,0,0
75500,0,3,1,630,630,630,0.0,48,48,4,0,1,0,0,480,6,180,10,0,0
137500,2,6,1,1054,1054,936,156.0,57,57,6,0,1,0,0,0,7,85,10,0,0
183200,2,7,2,1509,807,783,0.0,17,18,6,0,1,0,0,0,5,60,14,0,0
105500,2,4,1,832,832,832,0.0,66,66,6,0,1,0,0,0,6,45,12,0,0
314813,3,9,2,1828,1828,1822,452.0,13,13,9,0,1,0,0,0,5,20,13,0,0
305000,3,10,2,2262,1482,1482,226.0,17,17,8,0,1,0,0,0,5,60,12,0,0
67000,0,5,1,864,864,864,0.0,70,106,3,100,1,0,0,0,3,30,12,0,0
240000,2,9,2,2614,1548,1522,0.0,23,46,6,0,1,0,0,182,7,60,12,0,0
135000,2,6,1,980,980,980,153.0,43,43,5,0,1,0,0,0,6,20,11,0,0
168500,2,4,2,1512,756,756,513.0,20,20,6,0,1,0,0,0,5,160,13,0,0
165150,2,8,1,1790,1012,732,288.0,48,48,6,0,1,0,0,0,5,60,14,0,0
160000,2,5,1,1116,1116,1116,261.0,58,58,6,0,1,0,0,0,6,20,10,0,0
139900,1,6,1,1422,1422,978,0.0,42,60,5,36,1,0,0,0,5,20,13,600,0
153000,1,7,1,1520,1520,1156,164.0,48,65,6,189,1,0,0,132,6,80,10,0,0
135000,2,9,1,2080,1040,1040,192.0,51,51,5,0,1,1,0,0,5,60,13,0,0
168500,2,6,1,1350,1350,1248,259.0,56,56,6,0,1,0,0,336,5,80,12,0,0
124000,1,8,1,1750,1089,636,0.0,29,140,5,293,1,0,0,0,6,70,14,0,0
209500,2,6,2,1554,1554,1554,108.0,14,14,8,0,1,0,0,0,5,120,13,0,0
82500,2,6,2,1411,1411,1386,209.0,43,43,7,0,1,0,0,0,5,20,11,0,0
139400,1,6,1,1056,1056,1056,0.0,15,66,5,0,1,1,0,468,7,20,13,0,0
144000,2,4,0,1056,1056,1056,0.0,40,40,6,0,2,0,0,0,5,90,10,600,0
200000,0,14,2,3395,1440,1440,0.0,25,106,6,0,2,0,515,0,7,190,13,0,0
60000,0,4,1,800,800,264,0.0,70,84,2,0,1,0,0,0,3,30,11,0,0
93000,1,7,2,1387,811,811,0.0,66,66,5,0,2,0,0,0,4,190,11,0,0
85000,0,4,1,796,796,796,0.0,70,110,5,164,1,0,0,0,7,30,12,0,0
264561,3,7,2,1567,1567,1520,0.0,14,14,8,0,1,0,0,0,5,120,14,0,0
274000,2,6,1,1518,1518,1518,472.0,16,17,8,0,1,0,0,0,5,120,12,0,0
226000,2,7,2,1929,1057,1057,0.0,19,19,7,0,1,0,0,0,5,60,13,0,0
345000,2,9,2,2704,2000,1952,0.0,25,48,8,0,1,0,0,0,7,80,11,0,0
152000,2,7,2,1620,780,780,263.0,51,51,5,0,1,0,0,287,5,60,13,0,0
370878,3,7,2,1766,1766,1766,162.0,11,11,9,0,1,0,0,0,5,20,11,0,0
143250,2,5,1,981,981,981,0.0,49,49,6,40,1,0,0,35,5,20,13,0,0
98300,2,7,1,1048,1048,0,0.0,70,70,5,0,1,0,0,0,5,20,12,0,0
155000,2,5,1,1094,1094,1094,216.0,67,67,6,0,1,0,0,0,5,20,12,0,0
155000,2,7,1,1839,1051,756,351.0,54,54,6,216,1,0,0,0,5,60,10,0,0
84500,0,3,1,630,630,630,0.0,50,50,4,0,1,0,0,499,6,180,13,0,0
205950,2,7,2,1665,822,813,103.685261707989,13,13,7,0,1,0,0,0,6,60,12,0,0
108000,1,7,1,1510,755,755,0.0,70,80,4,0,1,0,0,0,5,70,11,0,0
191000,2,7,2,1716,909,880,0.0,24,24,7,0,1,0,0,0,5,60,11,0,0
135000,1,7,1,1469,756,756,0.0,25,114,6,239,1,0,0,0,7,50,12,0,0
350000,3,7,2,2113,2113,2109,660.0,25,25,8,0,1,0,0,0,6,20,12,0,0
88000,1,6,1,1092,525,525,381.0,49,49,6,0,1,0,0,0,5,160,10,0,0
145500,1,5,1,1053,1053,1053,54.0,14,61,5,0,1,0,0,0,7,20,12,0,0
149000,1,6,1,1502,851,776,0.0,20,89,7,112,1,0,0,0,6,70,12,0,0
97500,1,6,1,1458,912,912,0.0,70,72,6,0,1,1,0,0,5,50,10,0,0
167000,2,7,1,1486,1486,1486,0.0,21,56,5,0,1,0,0,0,7,20,11,0,0
197900,2,7,2,1935,1142,793,233.0,44,44,7,252,1,0,0,0,7,60,13,0,0
402000,3,8,2,2448,1686,1629,528.0,15,26,8,0,1,0,0,180,7,60,11,0,0
110000,2,5,1,1392,1392,1392,216.0,52,52,6,240,1,0,0,0,3,20,11,0,0
137500,2,6,2,1181,1181,1138,0.0,48,48,4,180,1,0,0,180,5,85,12,0,0
423000,3,8,1,2097,2097,2077,0.0,14,15,8,0,1,0,0,0,5,20,14,0,0
230500,2,7,2,1936,1454,1406,40.0,20,20,8,0,1,0,0,0,5,60,14,0,0
129000,2,7,2,2380,1465,1021,113.0,41,55,6,0,1,0,0,723,5,60,13,0,0
193500,2,7,2,1679,1679,1408,258.0,22,26,6,0,1,0,0,0,5,20,12,0,0
168000,2,6,1,1437,1437,1188,0.0,33,64,5,0,1,0,0,0,6,20,14,0,0
137500,1,5,1,1180,1180,700,0.0,70,98,4,67,1,0,0,0,5,30,14,0,0
173500,2,7,2,1476,738,738,0.0,15,15,6,0,1,0,0,0,5,60,11,0,0
103600,1,6,2,1369,697,672,0.0,70,95,6,0,1,0,0,0,6,70,11,0,0
165000,2,6,1,1208,1208,1208,0.0,43,43,6,0,1,0,0,0,6,20,14,0,0
257500,2,7,2,1839,1839,1477,106.0,16,63,6,0,1,0,0,0,7,20,13,0,0
140000,1,5,1,1136,1136,1136,0.0,55,55,6,0,1,0,0,0,6,20,12,0,0
148500,2,7,2,1441,855,855,0.0,42,42,6,0,1,0,0,0,6,160,11,0,0
87000,3,8,2,1774,1095,1095,0.0,70,120,4,90,2,0,0,0,2,70,14,0,0
109500,1,5,1,792,792,768,0.0,14,96,5,120,1,0,0,0,8,30,11,0,0
372500,3,7,2,2046,2046,2046,464.0,12,12,8,0,1,0,0,0,5,20,11,0,0
128500,2,5,1,988,988,988,57.0,59,59,5,0,1,0,0,0,5,20,13,0,0
143000,1,5,2,923,923,923,0.0,40,40,6,0,1,0,0,119,5,120,10,0,0
159434,1,6,1,1520,848,793,0.0,20,88,5,56,1,0,0,0,5,50,11,0,0
173000,2,6,1,1291,1291,1291,0.0,23,24,6,0,1,0,0,0,5,120,12,0,0
285000,3,7,2,1668,1668,1626,215.0,18,18,9,0,1,0,0,0,5,20,13,0,0
221000,2,7,2,1839,1195,1195,30.0,22,22,7,0,1,0,0,0,5,60,10,0,0
207500,2,6,2,2090,1190,1190,0.0,36,36,7,0,1,0,0,182,5,160,13,0,0
227875,2,7,3,1761,874,874,0.0,13,13,7,0,1,0,0,0,6,60,13,0,0
148800,2,4,2,1102,551,551,0.0,16,16,7,0,1,0,0,0,5,160,13,0,0
392000,2,7,2,1419,1419,1419,0.0,13,13,8,0,1,0,0,0,6,20,13,0,0
194700,2,6,2,1362,1362,1362,256.0,14,15,6,0,1,0,0,0,5,120,13,0,0
141000,2,3,1,848,848,848,147.0,16,16,6,0,1,0,0,0,5,120,12,0,0
755000,3,10,3,4316,2444,2444,1170.0,25,26,10,0,1,1,0,0,6,60,13,0,0
335000,2,9,2,2519,1238,1210,293.0,30,31,7,0,1,0,0,0,5,60,14,0,0
108480,1,4,1,1073,1073,1073,0.0,52,99,5,112,1,0,0,0,6,30,14,0,0
141500,2,5,1,1539,1067,927,0.0,70,84,5,0,1,0,0,0,6,50,11,0,0
176000,2,5,2,1137,1137,1112,72.0,33,33,6,0,1,0,0,40,6,20,14,0,0
89000,1,4,1,616,616,616,0.0,70,99,5,129,1,0,0,0,7,30,14,0,0
123500,1,6,1,1148,1148,980,0.0,68,68,5,0,1,1,0,551,7,20,14,0,0
138500,1,5,1,894,894,894,0.0,11,55,5,0,1,0,0,117,8,20,10,0,0
196000,2,5,2,1391,1391,1391,0.0,16,16,7,0,1,0,0,0,5,120,12,0,0
312500,3,7,2,1800,1800,1800,630.0,18,18,8,0,1,0,0,0,5,20,14,0,0
140000,2,6,1,1164,1164,1164,168.0,51,51,7,0,1,0,0,0,5,20,14,0,0
361919,3,10,2,2576,1264,1234,466.0,14,14,8,0,1,0,0,0,5,60,14,0,0
140000,2,8,2,1812,1032,360,0.0,24,120,5,40,2,0,0,0,9,190,10,0,0
213000,2,7,2,1484,1484,1473,109.0,15,16,7,0,1,0,0,0,5,20,10,0,144
55000,0,7,2,1092,372,0,0.0,70,90,4,0,2,0,0,0,5,190,10,3500,0
302000,2,5,2,1824,1824,1643,351.0,18,49,7,0,1,0,0,0,5,20,13,0,0
254000,2,6,2,1324,1324,1324,176.0,14,14,8,0,1,0,0,0,5,120,11,0,0
179540,2,8,2,1456,728,728,0.0,13,13,7,0,1,0,0,0,5,60,13,0,0
109900,1,6,1,904,904,876,41.0,54,54,5,0,1,0,0,0,7,20,12,0,0
52000,0,5,1,729,729,270,0.0,17,85,3,0,1,0,0,0,6,30,12,0,0
102776,1,7,1,1178,859,859,0.0,70,120,4,98,1,0,0,0,7,50,10,0,0
189000,2,5,2,1228,1228,1228,0.0,31,32,8,0,1,0,0,0,5,120,12,0,0
129000,2,6,1,960,960,960,160.0,50,50,4,0,1,0,0,0,5,190,14,0,0
130500,2,6,2,1479,725,725,289.0,15,44,6,0,1,0,0,0,8,60,10,0,0
165000,2,7,2,1350,1350,1064,174.0,46,46,6,0,1,0,0,0,5,20,11,0,0
159500,2,8,1,2554,1576,718,0.0,22,130,7,143,1,0,0,0,8,70,13,0,0
157000,2,5,1,1178,1178,1176,0.0,20,47,5,0,1,1,0,0,6,20,12,0,0
341000,3,9,2,2418,1325,1311,651.0,26,27,7,216,1,0,0,0,5,60,12,0,0
128500,1,5,1,971,971,971,0.0,51,51,5,0,1,0,0,0,6,20,14,0,0
275000,2,5,2,1742,1742,1742,0.0,35,35,8,234,1,0,0,0,5,120,14,0,0
143000,2,3,1,848,848,848,169.0,16,16,6,0,1,0,0,0,5,120,10,0,0
124500,2,5,1,864,864,864,0.0,50,50,4,0,1,0,0,0,7,20,11,0,0
135000,1,7,2,1470,997,941,0.0,48,66,4,0,1,0,0,0,6,50,12,0,0
320000,3,8,2,1698,1698,1698,340.0,12,13,9,0,1,0,0,0,5,20,11,0,0
120500,2,5,1,864,864,864,0.0,50,50,4,0,1,0,0,239,6,20,11,500,0
222000,2,5,2,1680,1680,880,260.0,13,32,6,0,1,0,0,0,9,20,11,0,182
194500,2,6,2,1232,1232,1232,82.0,13,13,7,0,1,0,0,0,5,20,11,0,0
110000,3,9,2,1776,1776,1584,95.0,62,62,5,0,2,0,0,0,5,90,11,0,0
103000,2,5,1,1208,848,780,0.0,70,95,4,112,1,0,360,0,5,30,11,0,0
236500,2,5,2,1616,1616,1595,0.0,24,25,8,0,1,0,0,0,5,120,10,0,0
187500,2,6,2,1146,1146,868,442.0,17,17,7,0,1,0,0,0,5,80,13,0,0
222500,2,8,2,2031,1153,1153,202.0,21,22,7,0,1,0,0,0,5,60,12,0,0
131400,1,6,1,1144,1144,864,0.0,37,59,5,0,1,0,0,0,6,20,11,400,0
108000,1,6,1,948,948,948,0.0,52,52,5,0,1,0,0,0,5,20,13,0,0
163000,2,6,1,1768,880,880,0.0,50,106,7,0,1,0,0,0,7,75,14,0,0
93500,2,6,2,1040,1040,0,0.0,70,70,3,0,2,0,0,0,4,90,14,0,0
239900,3,8,2,1801,901,893,0.0,15,15,8,0,1,0,0,0,5,60,14,0,0
179000,0,5,3,1200,1200,1200,0.0,32,33,5,0,1,0,0,0,5,90,11,0,0
190000,2,7,2,1728,864,864,0.0,16,16,7,0,1,0,0,0,5,60,11,0,0
132000,2,7,2,1432,768,264,0.0,18,110,5,112,1,0,0,0,7,70,13,0,0
142000,1,5,1,912,912,912,0.0,24,59,6,0,1,1,0,0,8,20,12,0,0
179000,2,6,2,1349,1349,1349,108.0,19,20,7,0,1,0,0,0,5,20,13,0,0
175000,2,6,2,1464,1464,520,0.0,21,57,5,0,1,1,0,0,6,80,11,0,0
180000,2,5,2,1337,1337,1337,0.0,27,27,8,70,1,0,0,0,5,120,12,0,168
299800,2,11,3,2715,1175,1142,289.0,24,44,8,0,1,1,0,80,9,60,12,0,0
236000,2,8,2,2256,980,952,0.0,20,20,7,0,1,0,0,0,5,60,11,0,0
265979,4,8,1,2640,1320,1240,0.0,17,140,7,386,1,0,0,0,7,70,11,0,0
260400,2,7,2,1720,1720,1720,338.0,24,24,7,154,1,0,0,0,5,20,10,0,0
98000,1,9,2,1529,1088,0,0.0,70,75,4,185,1,0,0,0,3,50,11,0,0
96500,0,7,1,1140,792,576,0.0,16,110,4,0,1,0,0,0,7,50,10,0,0
162000,2,6,2,1320,660,660,0.0,17,17,7,0,1,0,0,0,5,60,13,0,0
217000,2,6,2,1494,1494,1479,0.0,23,23,6,0,1,0,0,0,5,20,14,0,0
275500,3,8,2,2098,1038,1030,178.0,15,15,8,0,1,0,0,0,5,60,14,0,0
156000,2,5,1,1026,1026,1026,0.0,15,51,6,0,1,0,0,472,8,20,11,0,0
172500,2,6,2,1471,742,729,894.0,21,21,6,0,1,0,0,0,5,160,11,0,0
212000,2,7,2,1768,866,866,0.0,13,13,8,0,1,0,0,0,5,60,11,0,0
158900,2,6,2,1386,672,672,328.0,42,42,6,0,1,0,0,0,5,60,10,0,0
179400,2,6,2,1501,757,744,360.0,21,21,7,0,1,0,0,0,5,160,12,0,0
290000,3,9,2,2531,1328,1318,513.0,25,25,8,0,1,0,0,64,5,60,13,0,0
127500,1,5,1,864,864,864,0.0,61,61,6,0,1,0,0,0,6,20,11,450,0
100000,2,5,1,1301,1301,1145,0.0,70,96,5,0,1,0,0,0,5,30,11,0,0
215200,2,7,2,1547,764,756,0.0,11,11,7,0,1,0,0,0,5,60,10,0,0
337000,3,8,2,2365,1268,1252,673.0,21,21,8,0,1,0,0,0,5,60,11,0,0
270000,2,6,1,1494,1494,1494,0.0,24,25,8,0,1,0,0,1057,5,120,14,0,0
264132,2,6,2,1506,1506,1498,284.0,12,12,9,0,1,0,0,0,5,20,12,0,0
196500,2,7,2,1714,980,980,42.0,32,32,7,156,1,0,0,0,5,60,10,500,0
160000,1,7,2,1750,983,983,0.0,35,80,6,156,1,0,0,0,7,50,12,1300,0
216837,2,8,2,1836,1836,1860,0.0,15,16,7,0,1,0,0,0,5,20,14,0,0
538000,3,12,3,3279,1690,1650,603.0,17,17,8,0,1,0,0,0,5,60,10,0,0
134900,2,5,1,858,858,858,0.0,38,38,5,0,1,0,0,0,5,85,11,0,0
102000,2,6,1,1220,1220,836,0.0,69,69,4,0,1,0,0,0,5,20,14,0,0
107000,2,6,1,1117,1117,1029,0.0,44,44,6,0,1,0,0,127,5,80,10,0,0
114500,1,5,1,912,912,912,1.0,62,62,5,0,1,0,0,0,5,20,13,0,0
395000,3,9,2,1973,1973,1935,375.0,14,14,8,0,1,0,0,0,5,20,13,0,0
162000,2,5,2,1204,1204,1204,320.0,22,22,6,0,1,0,0,0,5,120,11,0,0
221500,3,7,2,1614,1614,1614,240.0,14,15,7,0,1,0,0,0,5,20,14,0,0
142500,2,5,1,894,894,864,0.0,46,46,5,0,1,0,0,0,5,20,14,0,0
144000,2,10,2,2020,2020,0,320.0,43,43,5,0,2,0,0,0,5,90,13,0,0
135000,2,4,1,1004,1004,975,90.0,43,43,6,0,1,0,0,0,5,90,14,0,0
176000,2,6,2,1253,1253,1237,38.0,24,25,7,0,1,0,0,0,5,20,13,0,0
175900,2,7,2,1603,810,761,0.0,28,28,6,0,1,0,0,0,5,60,14,0,0
187100,2,6,2,1430,1430,1413,0.0,18,19,7,0,1,0,0,0,5,20,11,0,0
165500,2,4,1,1110,1110,1097,104.0,42,42,5,0,1,0,0,0,6,85,11,0,0
128000,0,9,2,1484,742,742,0.0,19,106,6,134,1,0,0,0,6,75,12,0,0
161500,2,7,2,1342,1342,1372,0.0,53,53,6,0,1,0,0,630,5,20,11,0,0
139000,1,7,2,1652,966,686,0.0,70,105,5,196,1,0,0,0,6,50,10,1200,0
233000,2,8,2,2084,956,956,0.0,16,16,7,0,1,0,0,0,5,60,10,0,0
107900,1,4,1,901,901,901,0.0,20,66,4,0,1,0,0,0,7,20,12,0,0
187500,2,9,2,2087,976,832,157.0,13,54,6,0,1,0,0,0,8,60,13,0,0
160200,2,5,2,1145,1145,1145,11.0,14,15,7,0,1,0,0,0,5,120,11,0,0
146800,2,5,1,1062,1062,1029,0.0,44,44,6,0,1,0,0,0,5,80,13,0,0
269790,2,8,2,2013,1127,1117,0.0,23,24,7,0,1,0,0,0,5,60,13,0,0
225000,2,7,2,1496,1496,1496,140.0,13,13,8,0,1,0,0,0,5,20,13,0,0
194500,2,7,2,1895,1086,712,0.0,24,26,7,0,1,0,0,0,5,60,12,500,0
171000,2,7,2,1564,888,650,130.0,39,40,6,0,1,0,0,0,6,60,10,0,0
143500,2,7,1,1285,1285,660,148.0,43,43,6,0,1,0,0,0,5,20,13,0,0
110000,1,4,1,773,773,773,0.0,67,67,5,0,1,0,0,0,5,20,12,0,0
485000,3,11,3,3140,1966,1926,860.0,11,12,9,0,1,0,0,0,5,60,11,0,0
175000,1,7,1,1768,981,731,252.0,70,83,5,264,1,0,0,0,7,50,13,0,0
200000,2,8,2,1688,616,616,0.0,23,23,6,185,1,0,0,0,5,60,12,400,0
109900,2,5,1,1196,1196,1196,0.0,30,104,4,0,1,0,0,0,7,30,13,0,0
189000,2,7,2,1456,728,728,0.0,15,15,7,0,1,0,0,0,5,60,12,0,0
582933,3,12,3,2822,1734,1734,424.0,11,12,9,0,1,0,0,0,5,60,11,0,0
118000,1,5,1,1128,1128,936,0.0,66,66,5,0,1,0,0,0,5,20,14,0,0
227680,2,6,2,1428,1428,1417,256.0,12,12,7,0,1,0,0,0,5,20,12,0,0
135500,1,6,2,980,980,980,0.0,53,53,5,0,1,0,0,480,5,80,14,0,0
223500,2,6,1,1576,1072,1324,0.0,16,97,5,0,1,0,0,0,6,70,11,0,0
159950,2,6,1,1086,1086,1024,1047.0,54,54,5,0,1,0,0,128,5,80,14,0,0
106000,2,11,2,2138,1075,849,0.0,55,122,5,0,3,0,0,0,5,75,11,0,0
181000,2,5,1,1309,1309,1040,99.0,21,46,6,0,1,0,0,377,6,20,14,0,0
144500,2,4,1,848,848,848,169.0,16,16,6,0,1,0,0,0,5,120,12,0,0
55993,2,4,1,1044,1044,540,0.0,68,68,5,0,1,0,0,0,5,20,10,54,0
157900,1,7,1,1442,1442,1442,243.0,62,62,6,275,1,0,0,0,6,20,13,500,0
116000,1,7,1,1250,686,686,0.0,70,102,5,96,1,1,0,0,7,50,14,0,0
224900,2,6,2,1661,1661,1649,442.0,22,22,7,0,1,0,0,0,5,20,10,0,0
137000,1,4,1,1008,1008,1008,0.0,66,66,5,120,1,0,0,0,6,20,14,0,0
271000,3,7,2,1689,1689,1568,148.0,18,18,8,0,1,0,0,0,5,20,12,0,0
155000,2,6,1,1052,1052,1010,80.0,49,49,6,0,1,0,0,0,7,80,10,0,0
224000,2,6,2,1358,1358,1358,128.0,10,11,7,0,1,0,0,0,5,120,10,0,0
183000,2,6,2,1640,798,798,0.0,17,17,7,0,1,0,0,0,5,60,12,0,0
93000,2,4,1,936,936,936,0.0,67,67,4,112,1,0,0,0,4,20,11,0,0
225000,2,7,2,1733,847,847,0.0,17,17,7,0,1,0,0,0,5,60,13,0,0
139500,1,7,2,1489,944,778,0.0,70,80,6,0,1,0,0,0,7,50,11,0,0
232600,2,7,2,1489,1489,1489,0.0,14,14,8,0,1,0,0,0,5,20,14,0,0
385000,3,7,2,2084,2084,2078,816.0,12,13,10,0,1,0,0,0,5,20,12,0,0
109500,0,5,1,784,784,784,0.0,70,96,5,116,1,0,0,0,6,45,12,0,0
189000,2,6,2,1434,1434,1454,0.0,19,19,7,0,1,0,0,0,5,20,11,0,0
185000,2,7,2,2126,1160,1013,0.0,53,53,5,0,1,1,0,764,5,60,11,0,0
147400,2,4,2,1223,520,600,0.0,15,15,7,0,1,0,80,0,5,160,14,0,0
166000,2,6,1,1392,1392,1392,387.0,63,63,6,0,1,0,0,0,5,20,12,0,0
151000,2,4,2,1200,520,600,0.0,15,15,7,0,1,0,80,0,5,160,14,0,0
237000,2,7,2,1829,941,941,223.0,17,17,7,0,1,0,0,0,6,60,10,0,0
167000,2,6,1,1516,1516,1516,180.0,56,56,6,0,1,0,0,345,6,20,11,0,0
139950,2,6,1,1144,1144,1144,136.0,59,59,5,0,1,0,0,0,6,20,12,0,0
128000,2,4,2,1067,1067,1067,0.0,25,70,4,0,1,0,0,0,7,20,10,0,0
153500,2,5,1,1559,1559,1559,0.0,47,72,5,230,1,0,0,0,6,30,13,0,0
100000,1,5,1,987,483,483,158.0,47,47,6,0,1,0,0,0,5,160,12,0,0
144000,1,6,1,1099,1099,1099,0.0,14,25,5,0,1,0,0,0,6,20,12,0,0
130500,1,6,1,1200,768,768,0.0,25,74,5,0,1,0,0,0,6,50,12,0,0
140000,1,7,2,1482,810,672,0.0,70,95,6,254,1,0,0,0,8,70,12,0,0
157500,2,8,2,1539,958,650,0.0,18,116,5,68,1,0,0,0,8,70,12,0,0
174900,2,6,1,1165,1165,1127,183.0,54,54,6,0,1,0,0,539,7,80,12,0,0
141000,0,10,2,1800,1800,1800,0.0,59,59,5,0,2,0,0,0,4,90,13,0,0
153900,3,7,1,1416,876,876,0.0,70,105,5,194,1,0,0,0,8,50,12,0,0
171000,2,6,2,1701,1701,1390,0.0,39,45,5,0,1,0,0,0,5,85,13,0,0
213000,2,7,2,1775,1006,740,137.0,27,27,7,192,1,0,0,0,5,60,11,0,0
133500,1,5,1,864,864,864,0.0,48,48,5,0,1,0,0,0,6,20,11,0,0
240000,2,10,3,2358,1307,907,0.0,23,112,6,0,1,0,0,0,8,50,12,0,0
187000,2,7,2,1855,1094,528,360.0,26,44,6,0,1,0,0,0,7,80,13,0,0
131500,2,3,1,848,848,848,170.0,17,17,6,0,1,0,0,0,5,120,13,0,0
215000,2,7,2,1456,1456,1273,40.0,17,17,8,0,1,0,0,0,5,120,14,0,0
164000,1,7,2,1646,918,918,0.0,70,79,7,0,1,0,0,0,5,75,13,0,0
158000,2,7,1,1445,1445,1127,115.0,56,56,6,0,1,0,0,0,6,80,11,0,0
170000,2,6,1,1779,1779,1763,0.0,46,65,5,0,1,0,0,1085,4,20,14,0,0
127000,1,6,1,1040,1040,1040,0.0,10,58,5,0,1,0,0,0,8,20,10,0,0
147000,2,5,1,1026,1026,940,0.0,42,42,6,34,1,0,0,435,6,80,12,0,0
174000,2,6,2,1481,702,702,0.0,25,26,6,0,1,0,0,0,5,60,11,0,0
152000,2,6,2,1370,1370,1090,189.0,44,44,7,0,1,0,0,0,5,20,11,0,0
250000,2,9,2,2654,1512,1054,220.0,36,52,6,0,1,0,0,0,7,60,14,0,0
189950,1,7,1,1426,912,912,0.0,22,102,7,0,1,0,0,0,8,50,13,0,0
131500,2,6,1,1039,1039,1039,0.0,55,55,5,0,1,0,0,0,4,190,10,0,0
152000,2,6,2,1097,1097,1040,0.0,35,36,6,0,1,0,0,0,5,20,10,0,0
132500,1,6,1,1148,1148,1148,0.0,61,61,5,0,1,0,0,0,5,20,11,0,0
250580,2,6,2,1372,1372,1372,0.0,12,13,7,0,1,0,0,0,5,20,12,0,0
148500,2,5,1,1002,1002,1002,76.0,50,50,5,0,1,0,0,0,6,20,11,0,0
248900,3,6,2,1646,1646,1638,274.0,13,14,8,0,1,0,0,0,5,20,13,0,0
129000,2,5,1,1120,1120,1040,0.0,59,59,4,0,1,0,0,0,5,20,13,400,0
169000,2,7,2,2320,1547,0,0.0,70,72,5,0,1,0,53,0,6,60,14,0,0
236000,2,8,2,1949,1062,1050,246.0,26,27,7,0,1,0,0,0,5,60,10,0,0
109500,1,5,1,894,894,894,0.0,58,58,5,0,1,0,0,0,5,20,11,0,0
200500,2,7,2,1682,804,804,116.0,22,22,6,0,1,0,0,0,5,60,10,0,0
116000,2,5,1,910,910,105,0.0,24,67,5,150,1,0,0,0,7,20,12,0,0
133000,1,6,1,1268,1036,832,0.0,70,71,5,0,1,0,232,0,7,40,11,0,0
66500,1,5,1,1131,676,676,0.0,70,79,5,0,1,0,0,0,6,50,11,0,0
303477,2,11,2,2610,1184,1184,0.0,13,13,8,0,1,0,0,0,5,60,13,0,0
132250,2,5,1,1040,1040,1064,0.0,57,57,4,0,1,0,0,0,5,20,13,0,0
350000,3,10,2,2224,1462,1462,216.0,15,16,9,0,1,0,0,0,5,60,11,0,0
148000,2,6,1,1155,1155,1109,0.0,25,59,5,0,1,0,0,0,7,85,10,400,0
